age,marital,default,housing,loan,day,month,campaign,pdays,previous,job_indexed,education_indexed,balance_normalized,duration_normalized,term_deposit
30,1,0,0,0,22,8,2,-1,0,1,1,0.44266055,0.114490161,0
55,2,0,0,0,22,8,6,-1,0,0,1,0.665366972,0.082289803,0
32,1,0,0,0,22,8,2,-1,0,2,0,0.378440367,0.497316637,0
35,1,0,0,0,22,8,2,-1,0,2,1,0.425688073,0.162790698,0
54,2,0,0,0,22,8,2,-1,0,9,2,0.398853211,0.236135957,0
35,2,0,0,0,22,8,2,-1,0,2,0,0.360779817,0.168157424,0
32,1,0,0,0,22,8,2,-1,0,1,1,0.357798165,0.264758497,0
31,1,0,0,0,22,8,2,-1,0,2,0,0.358944954,0.216457961,0
57,2,0,0,0,22,8,6,-1,0,0,2,0.604357798,0.293381038,0
32,2,0,0,0,22,8,6,-1,0,6,1,1,0.305903399,0
55,2,0,0,0,22,8,2,-1,0,0,2,0.448623853,0.132379249,0
55,2,0,0,0,22,8,2,-1,0,9,0,0.389678899,0.457960644,0
34,1,0,0,0,22,8,2,-1,0,2,0,0.486009174,0.46332737,0
46,1,0,0,0,22,8,2,-1,0,1,1,0.357798165,1,1
33,1,0,0,0,22,8,2,-1,0,1,0,0.289449541,0.300536673,0
32,1,0,0,0,22,8,2,-1,0,2,0,0.357798165,0.203935599,0
49,2,0,0,0,22,8,2,-1,0,9,0,0.406192661,0.393559928,0
36,2,0,0,0,22,8,2,-1,0,2,1,0.466284404,0.128801431,0
44,0,1,0,0,22,8,4,-1,0,1,1,0.351834862,0.164579606,0
46,2,0,0,0,22,8,2,-1,0,3,0,0.393119266,0.103756708,0
36,0,0,1,0,22,8,2,-1,0,1,1,0.421100917,0.234347048,0
53,2,0,0,0,22,8,2,-1,0,4,2,0.359174312,0.143112701,0
32,2,0,0,0,22,8,2,-1,0,1,1,0.422477064,0.164579606,0
52,2,0,0,0,22,8,4,-1,0,4,0,0.391055046,0.366726297,0
50,2,0,0,0,22,8,2,-1,0,9,0,0.402522936,0.300536673,0
33,1,0,0,0,22,8,2,-1,0,2,0,0.376146789,1,0
46,2,0,0,0,22,8,2,-1,0,4,0,0.420412844,1,1
50,2,0,1,1,22,8,2,-1,0,7,0,1,0.649373882,0
57,2,0,0,0,22,8,2,-1,0,5,2,0.434174312,0.601073345,0
52,2,0,0,0,22,8,2,-1,0,1,1,0.357798165,0.415026834,0
49,1,0,0,0,22,8,2,-1,0,1,1,0.360321101,0.4490161,0
36,2,0,0,0,22,8,4,-1,0,2,0,0.433715596,0.427549195,0
36,1,0,1,0,22,8,4,-1,0,1,0,0.793119266,0.43470483,0
39,2,0,1,1,22,8,4,-1,0,2,0,1,0.262969589,0
48,0,0,0,0,22,8,4,-1,0,1,1,1,0.162790698,0
52,2,0,0,0,22,8,5,-1,0,9,2,0.434633028,0.388193202,0
50,2,0,0,0,22,8,4,-1,0,0,2,0.599082569,0.266547406,0
50,1,0,0,0,22,8,4,-1,0,1,1,0.357798165,0.228980322,0
33,1,0,0,0,22,8,4,-1,0,1,1,0.383486239,0.200357782,0
47,2,0,0,0,22,8,6,-1,0,0,2,1,0.033989267,0
49,2,0,0,0,22,8,6,-1,0,1,1,0.41146789,0.098389982,0
35,1,0,1,0,22,8,4,-1,0,1,1,0.700917431,0.13059034,0
46,2,0,0,0,22,8,6,-1,0,7,1,0.798165138,1,1
52,2,0,0,0,22,8,6,-1,0,2,0,1,0.039355993,0
58,2,0,0,0,22,8,4,-1,0,5,2,0.518577982,0.245080501,0
43,2,0,0,0,22,8,4,-1,0,1,1,0.358027523,0.427549195,0
31,0,0,0,1,22,8,6,-1,0,1,1,0.356422018,0.212880143,0
30,2,0,0,0,22,8,5,-1,0,2,1,0.425688073,1,0
47,2,0,0,0,22,8,6,-1,0,1,1,1,0.084078712,0
47,0,0,0,0,22,8,4,-1,0,9,0,0.363761468,0.085867621,0
31,1,0,0,0,22,8,4,-1,0,1,0,0.358256881,0.11627907,0
30,2,0,0,0,22,8,6,-1,0,1,1,0.560091743,0.182468694,0
30,2,0,1,0,22,8,4,-1,0,2,0,0.545183486,0.322003578,0
44,2,0,0,0,22,8,6,-1,0,1,1,0.675,0.43470483,0
46,2,0,0,0,22,8,4,-1,0,1,1,0.390825688,0.141323792,0
30,2,0,0,0,22,8,4,-1,0,1,1,0.517431193,0.334525939,0
54,2,0,1,0,22,8,6,-1,0,0,2,0.841743119,0.214669052,0
49,2,0,0,0,22,8,4,-1,0,3,0,0.514220183,0.153846154,0
50,2,0,0,0,22,8,4,-1,0,3,2,0.376605505,0.180679785,0
38,2,0,1,0,22,8,6,-1,0,6,1,0.508256881,0.908765653,0
54,2,0,0,0,22,8,6,-1,0,11,2,0.582798165,1,0
34,2,0,0,0,22,8,5,-1,0,8,1,0.360091743,0.127012522,0
36,2,0,0,0,22,8,4,-1,0,2,1,0.474311927,0.416815742,0
47,2,0,0,0,22,8,6,-1,0,1,1,0.423394495,0.996422182,0
36,0,0,0,0,22,8,4,-1,0,1,1,0.357798165,0.441860465,0
47,2,0,0,0,22,8,6,-1,0,0,2,0.465366972,0.372093023,0
49,2,0,0,0,22,8,4,-1,0,1,1,0.47293578,0.677996422,0
50,2,0,0,0,22,8,5,-1,0,2,0,0.357798165,0.527728086,0
59,2,0,0,0,22,8,6,-1,0,9,2,0.37087156,0.379248658,0
34,2,0,1,0,22,8,6,-1,0,1,0,0.554357798,0.425760286,0
31,1,0,1,0,22,8,4,-1,0,1,1,0.311697248,0.14490161,0
36,1,0,1,0,22,8,4,-1,0,2,0,0.394266055,0.4490161,0
30,1,0,0,0,22,8,4,-1,0,8,1,0.463990826,0.669051878,0
41,2,0,0,0,22,8,4,-1,0,2,0,0.585779817,0.209302326,0
35,2,0,1,0,22,8,6,-1,0,6,0,0.64587156,0.13059034,0
31,1,0,0,0,22,8,4,-1,0,1,1,0.368577982,0.645796064,0
33,1,0,0,0,22,8,6,-1,0,1,1,0.374082569,0.191413238,0
32,1,0,0,0,22,8,4,-1,0,1,1,0.361697248,0.128801431,0
50,2,1,0,0,22,8,6,-1,0,1,1,0.374311927,0.305903399,0
39,1,0,1,0,22,8,6,-1,0,1,1,0.579816514,0.355992844,0
41,2,0,0,0,22,8,2,-1,0,2,0,0.357798165,0.373881932,0
32,1,0,1,0,22,8,2,-1,0,2,1,0.402522936,0.427549195,0
35,2,0,0,0,22,8,4,-1,0,2,1,0.58853211,0.123434705,0
30,1,0,0,0,22,8,2,-1,0,2,0,0.358486239,0.354203936,0
32,2,0,0,0,22,8,4,-1,0,1,1,0.358715596,0.348837209,0
46,2,0,0,0,22,8,4,-1,0,9,2,0.387844037,0.418604651,0
31,0,0,0,0,22,8,6,-1,0,11,1,0.389220183,0.688729875,0
57,2,0,0,0,22,8,4,-1,0,5,2,0.430733945,0.663685152,0
39,2,0,0,0,22,8,6,-1,0,1,1,0.357798165,1,0
40,2,0,0,0,22,8,3,-1,0,2,1,0.634633028,0.18783542,0
60,2,0,0,0,22,8,4,-1,0,5,0,0.364678899,1,0
49,2,0,1,0,22,8,6,-1,0,2,1,1,0.162790698,0
32,2,0,1,1,22,8,6,-1,0,1,1,0.390137615,0.017889088,0
34,1,0,0,0,22,8,4,-1,0,1,0,0.357798165,0.236135957,0
59,2,0,1,0,22,8,6,-1,0,3,0,0.719036697,1,1
34,1,0,0,0,22,8,6,-1,0,1,1,0.664220183,0.388193202,0
33,2,0,1,0,22,8,4,-1,0,7,0,1,0.39177102,0
40,2,0,0,0,22,8,4,-1,0,1,1,0.357798165,0.109123435,0
32,1,0,0,0,22,8,4,-1,0,1,1,0.357798165,0.050089445,0
34,0,0,0,0,22,8,4,-1,0,1,1,0.389908257,0.143112701,0
43,1,0,1,0,22,8,6,-1,0,2,0,1,0.157423971,0
55,0,0,0,0,22,8,4,-1,0,1,1,0.724311927,1,0
31,1,0,0,1,22,8,2,-1,0,2,0,0.438990826,0.33273703,0
57,2,0,0,0,22,8,6,-1,0,2,0,0.357798165,0.942754919,0
36,0,0,0,0,22,8,3,-1,0,2,0,0.457110092,0.309481216,0
36,2,0,1,1,22,8,2,-1,0,4,0,0.365366972,0.14490161,0
47,2,0,0,0,22,8,3,-1,0,9,0,0.45940367,0.397137746,0
32,2,0,0,0,22,8,3,-1,0,2,1,0.357798165,0.495527728,0
32,2,0,0,0,22,8,1,-1,0,1,1,0.418119266,0.313059034,0
36,1,0,0,0,22,8,3,-1,0,2,0,0.510091743,0.552772809,0
35,2,0,1,1,22,8,5,-1,0,2,0,0.521100917,0.17352415,0
41,2,0,0,0,22,8,1,-1,0,1,1,0.478669725,0.171735242,0
51,2,0,0,0,22,8,4,-1,0,0,0,0.483486239,0.914132379,0
45,0,0,1,0,22,8,3,-1,0,2,0,0.377981651,0.098389982,0
34,2,0,0,0,22,8,3,-1,0,1,0,0.367431193,0.146690519,0
31,1,0,0,0,22,8,5,-1,0,2,0,0.443348624,0.618962433,0
31,1,0,0,0,22,8,1,-1,0,1,1,0.370412844,0.384615385,0
59,2,0,0,0,22,8,1,-1,0,5,2,0.357798165,0.620751342,0
32,2,0,0,0,22,8,5,-1,0,2,1,0.36766055,0.27549195,0
47,2,0,0,0,22,8,1,-1,0,4,0,0.890366972,1,0
35,1,0,0,0,22,8,1,-1,0,2,0,0.386926606,0.363148479,0
59,2,0,0,0,22,8,1,-1,0,5,2,0.357798165,0.822898032,0
56,2,0,0,0,22,8,1,-1,0,3,0,0.392201835,0.18783542,0
41,2,0,0,0,22,8,1,-1,0,2,0,0.372706422,0.280858676,0
36,1,0,0,0,22,8,1,-1,0,1,1,0.393577982,0.218246869,0
45,2,0,0,0,22,8,3,-1,0,2,1,1,0.230769231,0
31,1,0,0,0,22,8,1,-1,0,2,1,0.434862385,1,0
37,2,0,0,0,22,8,3,-1,0,1,0,0.41766055,0.529516995,0
31,1,0,0,0,22,8,3,-1,0,1,1,0.657798165,0.577817531,0
45,2,0,0,0,22,8,3,-1,0,1,1,0.357798165,0.200357782,0
31,1,0,0,0,22,8,3,-1,0,9,1,0.357798165,0.139534884,0
36,2,0,0,0,22,8,6,-1,0,2,0,0.423623853,0.68157424,0
30,1,0,0,0,22,8,5,-1,0,2,0,0.357798165,0.141323792,0
42,0,0,0,0,22,8,5,-1,0,2,0,1,0.053667263,0
47,2,0,0,0,22,8,6,-1,0,4,1,0.557568807,1,0
37,2,0,0,0,22,8,6,-1,0,2,0,0.753440367,0.134168157,0
31,1,0,0,0,22,8,3,-1,0,1,1,0.361926606,0.59391771,0
43,2,0,0,0,22,8,6,-1,0,1,0,0.459862385,0.193202147,0
30,1,0,0,0,22,8,2,-1,0,2,1,0.357798165,0.216457961,0
31,2,0,0,0,22,8,5,-1,0,2,0,0.426146789,0.779964222,0
30,2,0,1,1,22,8,2,-1,0,6,1,0.239220183,0.220035778,0
34,1,0,0,0,22,8,6,-1,0,2,1,0.502752294,0.384615385,0
48,2,0,0,0,22,8,5,-1,0,0,2,0.935550459,0.18783542,0
30,2,0,0,0,22,8,5,-1,0,4,0,0.466743119,0.343470483,0
37,2,0,0,0,22,8,4,-1,0,2,1,0.826376147,0.255813953,0
53,0,0,0,0,22,8,6,-1,0,8,0,0.465137615,0.273703041,0
31,0,0,0,0,22,8,6,-1,0,2,1,0.375,0.060822898,0
34,2,0,0,0,22,8,6,-1,0,2,1,0.363073394,0.516994633,0
35,2,0,0,0,22,8,3,-1,0,1,1,0.379357798,0.427549195,0
47,2,0,0,0,22,8,4,-1,0,0,0,1,0.139534884,0
54,0,0,0,0,22,8,6,-1,0,1,0,0.991284404,0.552772809,0
59,2,0,0,0,22,8,6,-1,0,3,0,1,0.631484794,0
45,2,0,0,0,22,8,6,-1,0,4,0,0.601834862,0.375670841,0
49,2,0,0,0,22,8,6,-1,0,2,0,0.518807339,0.259391771,0
38,2,0,0,0,22,8,4,-1,0,9,0,0.430275229,0.180679785,0
32,2,0,0,0,22,8,6,-1,0,1,1,0.363761468,0.397137746,0
46,2,0,0,0,22,8,5,-1,0,9,2,0.427522936,0.296958855,0
55,2,0,0,1,22,8,6,-1,0,0,0,0.398165138,0.250447227,0
58,2,0,1,0,22,8,6,-1,0,0,2,1,0.175313059,0
51,2,0,0,0,22,8,3,-1,0,2,0,0.387614679,0.978533095,0
37,2,0,0,1,22,8,1,-1,0,1,1,0.369036697,0.236135957,0
50,1,0,0,0,22,8,6,-1,0,4,0,0.431422018,0.161001789,0
47,2,0,0,1,22,8,2,-1,0,0,0,0.353669725,0.277280859,0
53,2,0,0,0,22,8,6,-1,0,4,0,0.358027523,0.214669052,0
51,2,0,0,1,22,8,6,-1,0,1,1,0.375917431,0.373881932,0
33,1,0,0,0,22,8,1,-1,0,1,1,0.437844037,0.325581395,0
60,2,0,0,0,22,8,1,-1,0,0,2,0.357798165,0.348837209,0
49,2,0,0,0,22,8,3,-1,0,0,2,0.412614679,0.161001789,0
49,2,0,0,0,22,8,1,-1,0,0,2,0.448853211,0.470483005,0
47,2,0,0,0,22,8,3,-1,0,0,2,0.357798165,0.175313059,0
32,2,0,0,0,22,8,5,-1,0,6,1,0.381192661,0.711985689,0
37,2,0,1,0,22,8,1,-1,0,9,2,0.508027523,0.286225403,0
30,2,0,0,0,22,8,6,-1,0,2,0,0.448165138,0.386404293,0
38,2,0,1,1,22,8,6,-1,0,1,1,0.458944954,0.146690519,0
53,2,0,0,0,22,8,1,-1,0,9,3,0.357798165,0.370304114,0
44,2,0,0,0,22,8,1,-1,0,6,0,0.464449541,0.286225403,0
31,1,0,0,0,22,8,1,-1,0,2,0,0.250917431,0.254025045,0
40,2,0,0,0,22,8,5,-1,0,6,0,0.358256881,0.352415027,0
41,0,0,1,0,22,8,3,-1,0,1,1,0.442431193,0.016100179,0
44,2,0,0,0,22,8,6,-1,0,2,0,0.370642202,0.264758497,0
30,0,0,0,0,22,8,2,-1,0,1,1,0.357798165,0.373881932,0
33,2,0,0,0,22,8,1,-1,0,2,1,0.364449541,0.168157424,0
33,1,0,0,0,22,8,1,-1,0,2,0,0.503440367,0.221824687,0
31,1,0,0,0,22,8,1,-1,0,1,1,0.36559633,0.216457961,0
33,1,0,0,0,22,8,1,-1,0,1,0,0.361238532,0.355992844,0
32,2,0,1,0,22,8,4,-1,0,1,1,0.855963303,0.547406082,0
57,2,0,0,0,22,8,1,-1,0,9,3,0.357798165,0.309481216,0
44,2,0,0,0,22,8,1,-1,0,9,2,0.367201835,0.534883721,0
41,2,0,0,0,22,8,1,-1,0,9,2,0.368348624,0.479427549,0
40,2,0,0,0,22,8,6,-1,0,1,0,0.548165138,0.277280859,0
59,2,0,0,0,22,8,6,-1,0,0,2,0.372247706,0.314847943,0
35,1,0,0,0,22,8,2,-1,0,2,0,0.386697248,0.200357782,0
33,1,0,0,0,22,8,3,-1,0,2,1,0.357798165,0.241502683,0
33,1,0,0,0,22,8,1,-1,0,2,0,0.357798165,0.372093023,0
33,2,0,0,0,22,8,1,-1,0,11,1,1,0.24686941,0
45,1,0,0,0,22,8,1,-1,0,2,0,0.360321101,0.441860465,0
35,1,0,0,0,22,8,1,-1,0,2,0,0.363302752,0.701252236,0
52,2,0,1,0,22,8,1,-1,0,6,1,0.491513761,0.236135957,0
58,2,0,0,0,22,8,1,-1,0,4,0,0.545412844,0.506261181,0
60,2,0,0,0,22,8,6,-1,0,5,3,0.578669725,0.264758497,0
51,2,0,0,0,22,8,1,-1,0,8,0,0.41146789,1,1
39,2,0,0,0,22,8,1,-1,0,2,0,0.389908257,0.196779964,0
34,1,0,0,0,22,8,1,-1,0,1,1,0.357798165,0.311270125,0
38,2,0,0,0,22,8,1,-1,0,2,0,0.426376147,0.357781753,0
33,2,0,0,0,22,8,1,-1,0,1,1,0.369724771,0.556350626,0
32,0,0,0,0,22,8,2,-1,0,2,1,0.369954128,1,1
50,2,0,0,0,25,8,4,-1,0,4,0,1,0.368515206,0
31,2,0,0,0,25,8,6,-1,0,2,1,0.675458716,0.207513417,0
31,1,0,0,1,25,8,5,-1,0,2,0,1,0.248658318,0
60,2,0,0,0,25,8,2,-1,0,5,0,0.357798165,0.155635063,0
46,2,0,0,0,25,8,4,-1,0,2,0,0.47706422,0.109123435,0
57,2,0,1,0,25,8,3,-1,0,5,2,1,1,1
50,2,0,0,0,25,8,3,-1,0,0,2,0.362155963,0.184257603,0
39,0,0,0,0,25,8,6,-1,0,2,0,0.384174312,0.207513417,0
50,2,0,0,0,25,8,4,-1,0,1,1,0.388761468,0.28980322,0
36,2,0,1,0,25,8,5,-1,0,1,1,0.493348624,0.194991055,0
36,1,0,0,0,25,8,4,-1,0,1,1,0.377522936,0.085867621,0
58,2,0,0,0,25,8,4,-1,0,2,1,0.357798165,0.966010733,0
31,1,0,0,0,25,8,5,-1,0,1,1,0.357798165,0.341681574,0
30,1,0,0,0,25,8,3,-1,0,1,1,0.375458716,0.611806798,0
52,2,0,0,1,25,8,6,-1,0,4,0,0.445183486,0.515205725,0
53,2,0,0,0,25,8,5,-1,0,11,3,0.357798165,0.373881932,0
51,2,0,0,0,25,8,6,-1,0,2,1,0.357110092,0.162790698,0
33,1,0,0,0,25,8,6,-1,0,2,0,0.350458716,0.350626118,0
48,0,0,0,0,25,8,3,-1,0,1,1,0.357798165,0.196779964,0
60,2,0,0,0,25,8,6,-1,0,5,2,0.393348624,0.205724508,0
50,0,0,0,0,25,8,3,-1,0,1,1,0.357798165,0.1019678,0
59,2,0,1,0,25,8,5,-1,0,0,2,1,0.182468694,0
33,1,0,0,0,25,8,4,-1,0,2,1,0.389220183,0.157423971,0
37,2,0,0,0,25,8,4,-1,0,6,0,0.385091743,0.121645796,0
45,2,0,0,0,25,8,4,-1,0,0,2,0.400229358,0.139534884,0
47,2,0,0,0,25,8,4,-1,0,1,0,0.606192661,0.252236136,0
41,2,0,0,0,25,8,4,-1,0,2,0,0.825458716,0.286225403,0
52,2,0,0,0,25,8,6,-1,0,1,1,0.579587156,0.844364937,0
35,1,0,1,0,25,8,5,-1,0,2,1,0.42087156,0.112701252,0
34,2,0,0,0,25,8,6,-1,0,2,0,0.368577982,0.236135957,0
36,2,0,0,0,25,8,6,-1,0,1,1,0.641055046,0.152057245,0
32,2,1,1,1,25,8,6,-1,0,2,0,0.358715596,0.236135957,0
36,2,0,0,0,25,8,6,-1,0,1,1,1,0.760286225,0
58,2,0,0,0,25,8,6,-1,0,0,3,0.359862385,0.089445438,0
43,2,0,0,0,25,8,6,-1,0,2,0,0.388990826,0.649373882,1
55,2,0,0,0,25,8,5,-1,0,0,0,0.464908257,0.230769231,0
33,1,0,0,0,25,8,6,-1,0,2,0,0.394724771,0.118067979,0
51,2,0,0,0,25,8,4,-1,0,0,2,0.491055046,0.216457961,0
43,2,0,0,0,25,8,4,-1,0,1,1,0.512844037,0.255813953,0
33,1,0,0,1,25,8,6,-1,0,2,0,0.359862385,0.259391771,0
32,2,0,1,0,25,8,6,-1,0,2,0,0.779816514,0.177101968,0
37,2,0,0,0,25,8,4,-1,0,1,1,0.357798165,0.200357782,0
48,1,0,0,0,25,8,4,-1,0,1,1,0.548165138,1,1
40,0,0,0,0,25,8,5,-1,0,2,0,0.412155963,0.155635063,0
30,2,0,0,0,25,8,3,-1,0,2,0,0.44587156,0.13059034,0
37,2,0,0,0,25,8,4,-1,0,1,1,0.487614679,0.828264758,0
46,2,0,0,0,25,8,6,-1,0,3,0,0.606192661,0.119856887,0
53,0,0,0,0,25,8,5,-1,0,2,0,0.448165138,0.184257603,0
38,0,0,0,0,25,8,6,-1,0,1,1,0.896788991,0.418604651,0
49,2,0,0,0,25,8,3,-1,0,3,0,0.503440367,0.393559928,0
33,1,0,1,0,25,8,4,-1,0,1,1,1,0.143112701,0
56,2,0,0,0,25,8,6,-1,0,0,3,1,0.148479428,0
34,1,0,0,0,25,8,6,-1,0,2,0,0.62706422,0.243291592,0
32,2,0,1,0,25,8,4,-1,0,2,0,0.375917431,0.745974955,0
46,2,0,0,0,25,8,3,-1,0,0,2,0.489678899,0.230769231,0
38,0,0,1,0,25,8,2,-1,0,2,0,0.502522936,0.613595707,0
44,0,0,0,0,25,8,2,-1,0,1,1,0.379816514,0.212880143,0
42,0,0,0,0,25,8,4,-1,0,2,1,0.43646789,0.155635063,0
46,2,0,1,0,25,8,6,-1,0,0,0,0.476834862,0.388193202,0
45,2,0,0,1,25,8,4,-1,0,0,0,0.408486239,0.273703041,0
49,2,0,0,0,25,8,3,-1,0,0,0,0.78440367,0.268336315,0
42,1,0,0,0,25,8,4,-1,0,1,1,0.357798165,0.230769231,0
54,2,0,0,0,25,8,6,-1,0,9,2,0.46559633,0.186046512,0
47,2,0,0,0,25,8,5,-1,0,2,1,0.369724771,0.166368515,0
54,2,0,0,0,25,8,6,-1,0,0,2,0.406192661,0.286225403,0
43,2,0,0,0,25,8,6,-1,0,2,0,0.414220183,0.202146691,0
52,1,0,0,0,25,8,4,-1,0,1,1,0.494724771,0.150268336,0
33,1,0,0,1,25,8,6,-1,0,1,1,0.35733945,0.262969589,0
49,2,0,0,1,25,8,4,-1,0,9,2,0.34059633,0.223613596,0
60,2,0,0,0,25,8,3,-1,0,5,1,0.357798165,0.180679785,0
32,2,0,0,0,25,8,4,-1,0,1,1,0.640366972,0.17352415,0
30,1,0,0,0,25,8,4,-1,0,2,0,0.39793578,0.298747764,0
34,2,0,1,0,25,8,4,-1,0,2,0,0.482798165,0.171735242,0
37,2,0,0,0,25,8,6,-1,0,2,0,1,0.220035778,0
36,2,0,0,0,25,8,4,-1,0,1,1,0.368348624,0.150268336,0
39,1,0,0,0,25,8,5,-1,0,1,1,0.357798165,0.611806798,0
33,2,0,0,0,25,8,6,-1,0,9,2,0.828899083,0.844364937,1
49,0,0,0,0,25,8,6,-1,0,1,1,0.383486239,0.110912343,0
47,2,0,1,1,25,8,4,-1,0,2,0,0.814220183,0.193202147,0
46,2,0,0,0,25,8,6,-1,0,1,0,0.357798165,0.119856887,0
33,1,0,0,0,25,8,6,-1,0,1,1,0.442431193,0.255813953,0
43,2,0,1,0,25,8,3,-1,0,9,2,0.357798165,0.271914132,0
54,2,0,0,1,25,8,6,-1,0,6,0,0.528669725,0.196779964,0
39,1,0,0,1,25,8,6,-1,0,2,1,0.348394495,0.071556351,0
58,2,0,0,0,25,8,5,-1,0,0,2,0.357798165,0.314847943,0
59,2,0,0,0,25,8,4,-1,0,2,0,0.422706422,0.486583184,0
51,2,0,0,0,25,8,3,-1,0,9,0,0.496100917,0.218246869,0
40,2,0,0,0,25,8,6,-1,0,2,0,0.406880734,0.105545617,0
56,1,0,0,0,25,8,4,-1,0,1,1,1,0.1019678,0
41,0,1,1,1,25,8,6,-1,0,1,1,0.342201835,0.828264758,0
30,1,0,0,0,25,8,4,-1,0,1,1,0.397018349,0.538461538,0
45,2,0,0,0,25,8,4,-1,0,6,0,0.329357798,0.613595707,0
35,1,0,0,0,25,8,6,-1,0,2,1,0.96559633,0.237924866,0
33,2,0,1,0,25,8,5,-1,0,1,1,0.491743119,0.908765653,0
49,2,0,0,0,25,8,4,-1,0,9,0,0.565366972,0.182468694,0
45,1,0,1,0,25,8,3,-1,0,2,0,0.362614679,0.128801431,0
37,2,0,1,0,25,8,6,-1,0,2,1,0.565366972,0.198568873,0
59,2,0,0,0,25,8,6,-1,0,0,2,0.232568807,1,1
54,2,0,0,0,25,8,4,-1,0,9,2,0.399541284,0.508050089,0
38,2,0,1,0,25,8,4,-1,0,1,1,0.693348624,0.760286225,0
35,0,0,0,0,25,8,4,-1,0,1,1,0.364449541,0.280858676,0
33,2,0,0,0,25,8,4,-1,0,2,1,0.374770642,0.207513417,0
37,0,0,0,0,25,8,4,-1,0,8,1,0.606651376,0.26118068,0
30,2,0,0,0,25,8,6,-1,0,1,1,0.367431193,0.205724508,0
52,2,0,0,0,25,8,4,-1,0,2,0,1,0.128801431,0
45,2,0,0,0,25,8,4,-1,0,3,0,0.428669725,0.128801431,0
33,2,0,0,0,25,8,2,-1,0,2,0,0.357798165,0.128801431,0
34,2,0,0,0,25,8,4,-1,0,2,1,1,0.250447227,0
36,1,0,0,0,25,8,3,-1,0,2,0,0.438302752,0.157423971,0
49,2,0,1,0,25,8,4,-1,0,2,0,0.501376147,0.161001789,0
54,2,0,1,0,25,8,4,-1,0,0,0,0.471788991,0.268336315,0
33,1,0,1,1,25,8,2,-1,0,8,0,0.357798165,0.284436494,0
54,2,0,1,0,25,8,4,-1,0,0,0,0.830045872,0.316636852,0
58,2,0,1,0,25,8,6,-1,0,0,2,1,1,1
33,2,0,0,0,25,8,2,-1,0,2,0,0.456422018,0.447227191,0
36,2,0,0,0,25,8,2,-1,0,2,0,0.357798165,0.443649374,0
30,2,0,0,0,25,8,2,-1,0,1,1,0.496330275,0.236135957,0
36,0,0,0,0,25,8,6,-1,0,1,1,0.907568807,0.166368515,0
44,2,0,0,1,25,8,4,-1,0,1,1,0.342201835,0.216457961,0
39,2,0,0,1,25,8,6,-1,0,2,0,1,0.168157424,0
55,1,0,1,0,25,8,6,-1,0,1,1,1,0.164579606,0
55,0,0,1,1,25,8,6,-1,0,1,1,0.451146789,0.11627907,0
34,2,0,1,0,25,8,4,-1,0,2,0,0.358256881,0.57960644,0
47,2,0,0,0,25,8,4,-1,0,4,0,0.531192661,0.27549195,0
35,0,0,0,0,25,8,4,-1,0,2,0,0.357798165,0.221824687,0
41,2,0,0,0,25,8,6,-1,0,1,1,0.369495413,0.250447227,0
54,2,0,0,0,25,8,6,-1,0,0,0,0.583256881,0.096601073,0
39,0,0,1,0,25,8,6,-1,0,2,0,0.387614679,0.025044723,0
33,2,0,0,0,25,8,6,-1,0,2,1,0.463990826,0.697674419,0
33,1,0,0,0,25,8,3,-1,0,2,1,0.369036697,0.851520572,0
45,2,0,0,0,25,8,6,-1,0,3,0,0.439449541,0.075134168,0
50,2,0,0,0,25,8,6,-1,0,1,1,1,0.132379249,0
30,2,0,1,0,25,8,6,-1,0,1,1,0.390825688,0.041144902,0
52,2,0,0,0,25,8,4,-1,0,4,0,0.289449541,0.407871199,0
52,2,0,0,0,25,8,6,-1,0,11,0,0.390366972,0.200357782,0
34,2,0,0,0,25,8,4,-1,0,1,1,0.396559633,0.205724508,0
55,2,0,0,0,25,8,3,-1,0,1,1,0.527522936,0.1019678,0
42,2,0,0,0,25,8,6,-1,0,6,1,0.675458716,0.026833631,0
46,2,0,0,0,25,8,4,-1,0,1,1,0.357110092,1,0
30,1,0,0,1,25,8,4,-1,0,2,1,0.296788991,0.118067979,0
53,2,0,0,0,25,8,6,-1,0,4,0,0.692889908,0.468694097,0
33,1,0,0,0,25,8,6,-1,0,2,0,0.424541284,0.128801431,0
31,2,0,0,0,25,8,6,-1,0,1,1,0.966055046,0.016100179,0
31,1,0,0,0,25,8,6,-1,0,1,1,0.357798165,0.019677996,0
31,1,0,0,0,25,8,6,-1,0,1,1,0.357798165,0.016100179,0
59,2,0,0,0,25,8,4,-1,0,5,3,0.357798165,0.381037567,0
30,2,0,0,0,25,8,6,-1,0,2,1,1,0.37745975,0
39,2,0,0,0,25,8,6,-1,0,7,1,0.357798165,0.754919499,0
46,2,0,0,0,25,8,6,-1,0,2,0,0.476605505,0.121645796,0
44,0,0,0,0,25,8,4,-1,0,2,0,0.413302752,0.123434705,0
55,2,0,0,0,25,8,6,-1,0,6,0,0.403211009,0.198568873,0
51,2,0,0,0,25,8,6,-1,0,0,2,1,0.064400716,0
34,2,0,0,0,25,8,4,-1,0,1,1,0.359633028,0.302325581,0
35,0,0,1,1,25,8,4,-1,0,2,1,0.129587156,1,0
37,2,0,1,0,25,8,4,-1,0,2,1,0.357798165,0.865831843,0
48,2,0,0,0,25,8,6,-1,0,1,1,0.401376147,0.025044723,0
41,2,0,0,0,25,8,4,-1,0,2,0,0.630733945,0.123434705,0
